기간,공장,공정코드,총_양품수량,총_생산수량,목표_총_생산량,양품수_기준_달성률(%),일일_목표량,운영일수
2024-11-06,A관(1공장),[20] 분리,73966.0,95390.0,197367.0,37.48,197367.0,1
2024-11-06,A관(1공장),[45] 하이드레이션/전면검사,117548.0,117548.0,118500.0,99.2,118500.0,1
2024-11-06,A관(1공장),[80] 누수/규격검사,89317.0,90888.0,112903.0,79.11,112903.0,1
2024-11-06,C관(2공장),[10] 사출조립,682067.0,787220.0,742386.0,91.87,742386.0,1
2024-11-06,C관(2공장),[20] 분리,747512.0,891435.0,742386.0,100.69,742386.0,1
2024-11-06,C관(2공장),[45] 하이드레이션/전면검사,635555.0,636199.0,650698.0,97.67,650698.0,1
2024-11-06,C관(2공장),[80] 누수/규격검사,639570.0,642050.0,609677.0,104.9,609677.0,1
2024-11-06,S관(3공장),[10] 사출조립,226680.0,263223.0,183871.0,123.28,183871.0,1
2024-11-06,S관(3공장),[20] 분리,129535.0,174793.0,183871.0,70.45,183871.0,1
2024-11-06,S관(3공장),[45] 하이드레이션/전면검사,106090.0,106971.0,116759.0,90.86,116759.0,1
2024-11-06,S관(3공장),[80] 누수/규격검사,93889.0,93967.0,100645.0,93.29,100645.0,1
2024-11-07,A관(1공장),[10] 사출조립,320564.0,328953.0,197367.0,162.42,197367.0,1
2024-11-07,A관(1공장),[20] 분리,88949.0,119916.0,197367.0,45.07,197367.0,1
2024-11-07,A관(1공장),[45] 하이드레이션/전면검사,89362.0,89762.0,118500.0,75.41,118500.0,1
2024-11-07,A관(1공장),[80] 누수/규격검사,79376.0,84806.0,112903.0,70.3,112903.0,1
2024-11-07,C관(2공장),[10] 사출조립,738119.0,858879.0,742386.0,99.43,742386.0,1
2024-11-07,C관(2공장),[20] 분리,686659.0,836044.0,742386.0,92.49,742386.0,1
2024-11-07,C관(2공장),[45] 하이드레이션/전면검사,687296.0,688216.0,650698.0,105.62,650698.0,1
2024-11-07,C관(2공장),[80] 누수/규격검사,536257.0,539592.0,609677.0,87.96,609677.0,1
2024-11-07,S관(3공장),[10] 사출조립,199929.0,207655.0,183871.0,108.73,183871.0,1
2024-11-07,S관(3공장),[20] 분리,174049.0,224934.0,183871.0,94.66,183871.0,1
2024-11-07,S관(3공장),[45] 하이드레이션/전면검사,129010.0,129788.0,116759.0,110.49,116759.0,1
2024-11-07,S관(3공장),[80] 누수/규격검사,117983.0,118269.0,100645.0,117.23,100645.0,1
2024-11-08,A관(1공장),[10] 사출조립,386415.0,389428.0,197367.0,195.79,197367.0,1
2024-11-08,A관(1공장),[20] 분리,99425.0,127813.0,197367.0,50.38,197367.0,1
2024-11-08,A관(1공장),[45] 하이드레이션/전면검사,113929.0,113929.0,118500.0,96.14,118500.0,1
2024-11-08,A관(1공장),[80] 누수/규격검사,85210.0,87643.0,112903.0,75.47,112903.0,1
2024-11-08,C관(2공장),[10] 사출조립,631465.0,734468.0,742386.0,85.06,742386.0,1
2024-11-08,C관(2공장),[20] 분리,674922.0,795461.0,742386.0,90.91,742386.0,1
2024-11-08,C관(2공장),[45] 하이드레이션/전면검사,671715.0,672373.0,650698.0,103.23,650698.0,1
2024-11-08,C관(2공장),[80] 누수/규격검사,587745.0,591245.0,609677.0,96.4,609677.0,1
2024-11-08,S관(3공장),[10] 사출조립,100369.0,109828.0,183871.0,54.59,183871.0,1
2024-11-08,S관(3공장),[20] 분리,178772.0,245893.0,183871.0,97.23,183871.0,1
2024-11-08,S관(3공장),[45] 하이드레이션/전면검사,62075.0,62475.0,116759.0,53.17,116759.0,1
2024-11-08,S관(3공장),[80] 누수/규격검사,102439.0,102814.0,100645.0,101.78,100645.0,1
2024-11-09,A관(1공장),[10] 사출조립,332254.0,342979.0,197367.0,168.34,197367.0,1
2024-11-09,A관(1공장),[20] 분리,89215.0,121115.0,197367.0,45.2,197367.0,1
2024-11-09,A관(1공장),[45] 하이드레이션/전면검사,70485.0,70575.0,118500.0,59.48,118500.0,1
2024-11-09,A관(1공장),[80] 누수/규격검사,96300.0,104628.0,112903.0,85.29,112903.0,1
2024-11-09,C관(2공장),[10] 사출조립,622199.0,743832.0,742386.0,83.81,742386.0,1
2024-11-09,C관(2공장),[20] 분리,582580.0,691549.0,742386.0,78.47,742386.0,1
2024-11-09,C관(2공장),[45] 하이드레이션/전면검사,557030.0,560325.0,650698.0,85.6,650698.0,1
2024-11-09,C관(2공장),[80] 누수/규격검사,650365.0,651940.0,609677.0,106.67,609677.0,1
2024-11-09,S관(3공장),[10] 사출조립,142278.0,177432.0,183871.0,77.38,183871.0,1
2024-11-09,S관(3공장),[20] 분리,67143.0,107276.0,183871.0,36.52,183871.0,1
2024-11-09,S관(3공장),[45] 하이드레이션/전면검사,146080.0,147210.0,116759.0,125.11,116759.0,1
2024-11-09,S관(3공장),[80] 누수/규격검사,78056.0,78211.0,100645.0,77.56,100645.0,1
2024-11-10,A관(1공장),[10] 사출조립,357350.0,361740.0,197367.0,181.06,197367.0,1
2024-11-10,A관(1공장),[20] 분리,91002.0,127110.0,197367.0,46.11,197367.0,1
2024-11-10,A관(1공장),[45] 하이드레이션/전면검사,98843.0,98843.0,118500.0,83.41,118500.0,1
2024-11-10,A관(1공장),[80] 누수/규격검사,84115.0,84625.0,112903.0,74.5,112903.0,1
2024-11-10,C관(2공장),[10] 사출조립,825891.0,944115.0,742386.0,111.25,742386.0,1
2024-11-10,C관(2공장),[20] 분리,579818.0,699205.0,742386.0,78.1,742386.0,1
2024-11-10,C관(2공장),[45] 하이드레이션/전면검사,559056.0,559874.0,650698.0,85.92,650698.0,1
2024-11-10,C관(2공장),[80] 누수/규격검사,464170.0,466225.0,609677.0,76.13,609677.0,1
2024-11-10,S관(3공장),[10] 사출조립,162693.0,219832.0,183871.0,88.48,183871.0,1
2024-11-10,S관(3공장),[20] 분리,137132.0,202356.0,183871.0,74.58,183871.0,1
2024-11-10,S관(3공장),[45] 하이드레이션/전면검사,88930.0,89146.0,116759.0,76.17,116759.0,1
2024-11-10,S관(3공장),[80] 누수/규격검사,93971.0,94373.0,100645.0,93.37,100645.0,1
2024-11-11,A관(1공장),[10] 사출조립,292395.0,297402.0,197367.0,148.15,197367.0,1
2024-11-11,A관(1공장),[20] 분리,83605.0,112126.0,197367.0,42.36,197367.0,1
2024-11-11,A관(1공장),[45] 하이드레이션/전면검사,83127.0,83522.0,118500.0,70.15,118500.0,1
2024-11-11,A관(1공장),[80] 누수/규격검사,66468.0,67622.0,112903.0,58.87,112903.0,1
2024-11-11,C관(2공장),[10] 사출조립,698571.0,818406.0,742386.0,94.1,742386.0,1
2024-11-11,C관(2공장),[20] 분리,607347.0,717459.0,742386.0,81.81,742386.0,1
2024-11-11,C관(2공장),[45] 하이드레이션/전면검사,738278.0,739185.0,650698.0,113.46,650698.0,1
2024-11-11,C관(2공장),[80] 누수/규격검사,495530.0,499360.0,609677.0,81.28,609677.0,1
2024-11-11,S관(3공장),[10] 사출조립,218944.0,241833.0,183871.0,119.07,183871.0,1
2024-11-11,S관(3공장),[20] 분리,158141.0,197769.0,183871.0,86.01,183871.0,1
2024-11-11,S관(3공장),[45] 하이드레이션/전면검사,99870.0,100514.0,116759.0,85.54,116759.0,1
2024-11-11,S관(3공장),[80] 누수/규격검사,103493.0,104028.0,100645.0,102.83,100645.0,1
2024-11-12,A관(1공장),[10] 사출조립,348690.0,355832.0,197367.0,176.67,197367.0,1
2024-11-12,A관(1공장),[20] 분리,107014.0,137999.0,197367.0,54.22,197367.0,1
2024-11-12,A관(1공장),[45] 하이드레이션/전면검사,70173.0,70338.0,118500.0,59.22,118500.0,1
2024-11-12,A관(1공장),[80] 누수/규격검사,78850.0,83325.0,112903.0,69.84,112903.0,1
2024-11-12,C관(2공장),[10] 사출조립,735965.0,832137.0,742386.0,99.14,742386.0,1
2024-11-12,C관(2공장),[20] 분리,652440.0,776378.0,742386.0,87.88,742386.0,1
2024-11-12,C관(2공장),[45] 하이드레이션/전면검사,612390.0,613173.0,650698.0,94.11,650698.0,1
2024-11-12,C관(2공장),[80] 누수/규격검사,616780.0,619700.0,609677.0,101.17,609677.0,1
2024-11-12,S관(3공장),[10] 사출조립,288142.0,327304.0,183871.0,156.71,183871.0,1
2024-11-12,S관(3공장),[20] 분리,57167.0,88673.0,183871.0,31.09,183871.0,1
2024-11-12,S관(3공장),[45] 하이드레이션/전면검사,98055.0,99897.0,116759.0,83.98,116759.0,1
2024-11-12,S관(3공장),[80] 누수/규격검사,72702.0,72928.0,100645.0,72.24,100645.0,1
2024-11-13,A관(1공장),[10] 사출조립,225973.0,240704.0,197367.0,114.49,197367.0,1
2024-11-13,A관(1공장),[20] 분리,99595.0,123295.0,197367.0,50.46,197367.0,1
2024-11-13,A관(1공장),[45] 하이드레이션/전면검사,64042.0,64042.0,118500.0,54.04,118500.0,1
2024-11-13,A관(1공장),[80] 누수/규격검사,67573.0,70121.0,112903.0,59.85,112903.0,1
2024-11-13,C관(2공장),[10] 사출조립,666713.0,771923.0,742386.0,89.81,742386.0,1
2024-11-13,C관(2공장),[20] 분리,645216.0,763998.0,742386.0,86.91,742386.0,1
2024-11-13,C관(2공장),[45] 하이드레이션/전면검사,618110.0,618873.0,650698.0,94.99,650698.0,1
2024-11-13,C관(2공장),[80] 누수/규격검사,560760.0,564390.0,609677.0,91.98,609677.0,1
2024-11-13,S관(3공장),[10] 사출조립,195989.0,202236.0,183871.0,106.59,183871.0,1
2024-11-13,S관(3공장),[20] 분리,117481.0,155900.0,183871.0,63.89,183871.0,1
2024-11-13,S관(3공장),[45] 하이드레이션/전면검사,101500.0,104108.0,116759.0,86.93,116759.0,1
2024-11-13,S관(3공장),[80] 누수/규격검사,99438.0,100024.0,100645.0,98.8,100645.0,1
2024-11-14,A관(1공장),[10] 사출조립,314657.0,319431.0,197367.0,159.43,197367.0,1
2024-11-14,A관(1공장),[20] 분리,106623.0,131316.0,197367.0,54.02,197367.0,1
2024-11-14,A관(1공장),[45] 하이드레이션/전면검사,50320.0,50320.0,118500.0,42.46,118500.0,1
2024-11-14,A관(1공장),[80] 누수/규격검사,66274.0,69547.0,112903.0,58.7,112903.0,1
2024-11-14,C관(2공장),[10] 사출조립,453276.0,519252.0,742386.0,61.06,742386.0,1
2024-11-14,C관(2공장),[20] 분리,691146.0,824015.0,742386.0,93.1,742386.0,1
2024-11-14,C관(2공장),[45] 하이드레이션/전면검사,644360.0,645008.0,650698.0,99.03,650698.0,1
2024-11-14,C관(2공장),[80] 누수/규격검사,530690.0,534380.0,609677.0,87.04,609677.0,1
2024-11-14,S관(3공장),[10] 사출조립,130909.0,137838.0,183871.0,71.2,183871.0,1
2024-11-14,S관(3공장),[20] 분리,100475.0,145613.0,183871.0,54.64,183871.0,1
2024-11-14,S관(3공장),[45] 하이드레이션/전면검사,106850.0,107266.0,116759.0,91.51,116759.0,1
2024-11-14,S관(3공장),[80] 누수/규격검사,65347.0,66432.0,100645.0,64.93,100645.0,1
2024-11-15,A관(1공장),[10] 사출조립,352828.0,359317.0,197367.0,178.77,197367.0,1
2024-11-15,A관(1공장),[20] 분리,83607.0,104899.0,197367.0,42.36,197367.0,1
2024-11-15,A관(1공장),[45] 하이드레이션/전면검사,70571.0,70571.0,118500.0,59.55,118500.0,1
2024-11-15,A관(1공장),[80] 누수/규격검사,62550.0,64943.0,112903.0,55.4,112903.0,1
2024-11-15,C관(2공장),[10] 사출조립,713078.0,829973.0,742386.0,96.05,742386.0,1
2024-11-15,C관(2공장),[20] 분리,666427.0,784655.0,742386.0,89.77,742386.0,1
2024-11-15,C관(2공장),[45] 하이드레이션/전면검사,634965.0,635739.0,650698.0,97.58,650698.0,1
2024-11-15,C관(2공장),[80] 누수/규격검사,626050.0,629425.0,609677.0,102.69,609677.0,1
2024-11-15,S관(3공장),[10] 사출조립,158236.0,227672.0,183871.0,86.06,183871.0,1
2024-11-15,S관(3공장),[20] 분리,129542.0,188769.0,183871.0,70.45,183871.0,1
2024-11-15,S관(3공장),[45] 하이드레이션/전면검사,113025.0,113648.0,116759.0,96.8,116759.0,1
2024-11-15,S관(3공장),[80] 누수/규격검사,72140.0,73028.0,100645.0,71.68,100645.0,1
2024-11-16,A관(1공장),[10] 사출조립,347584.0,350909.0,197367.0,176.11,197367.0,1
2024-11-16,A관(1공장),[20] 분리,106756.0,130980.0,197367.0,54.09,197367.0,1
2024-11-16,A관(1공장),[45] 하이드레이션/전면검사,54312.0,54312.0,118500.0,45.83,118500.0,1
2024-11-16,A관(1공장),[80] 누수/규격검사,72805.0,73726.0,112903.0,64.48,112903.0,1
2024-11-16,C관(2공장),[10] 사출조립,636595.0,727478.0,742386.0,85.75,742386.0,1
2024-11-16,C관(2공장),[20] 분리,649598.0,762160.0,742386.0,87.5,742386.0,1
2024-11-16,C관(2공장),[45] 하이드레이션/전면검사,755355.0,758104.0,650698.0,116.08,650698.0,1
2024-11-16,C관(2공장),[80] 누수/규격검사,599180.0,602520.0,609677.0,98.28,609677.0,1
2024-11-16,S관(3공장),[10] 사출조립,194994.0,222679.0,183871.0,106.05,183871.0,1
2024-11-16,S관(3공장),[20] 분리,112890.0,150184.0,183871.0,61.4,183871.0,1
2024-11-16,S관(3공장),[45] 하이드레이션/전면검사,96015.0,96627.0,116759.0,82.23,116759.0,1
2024-11-16,S관(3공장),[80] 누수/규격검사,102678.0,103345.0,100645.0,102.02,100645.0,1
2024-11-17,A관(1공장),[10] 사출조립,348688.0,362648.0,197367.0,176.67,197367.0,1
2024-11-17,A관(1공장),[20] 분리,85124.0,110779.0,197367.0,43.13,197367.0,1
2024-11-17,A관(1공장),[45] 하이드레이션/전면검사,121967.0,121967.0,118500.0,102.93,118500.0,1
2024-11-17,A관(1공장),[80] 누수/규격검사,76315.0,79252.0,112903.0,67.59,112903.0,1
2024-11-17,C관(2공장),[10] 사출조립,534846.0,621683.0,742386.0,72.04,742386.0,1
2024-11-17,C관(2공장),[20] 분리,511433.0,606198.0,742386.0,68.89,742386.0,1
2024-11-17,C관(2공장),[45] 하이드레이션/전면검사,556935.0,557504.0,650698.0,85.59,650698.0,1
2024-11-17,C관(2공장),[80] 누수/규격검사,580520.0,584720.0,609677.0,95.22,609677.0,1
2024-11-17,S관(3공장),[10] 사출조립,160681.0,176716.0,183871.0,87.39,183871.0,1
2024-11-17,S관(3공장),[20] 분리,63255.0,91180.0,183871.0,34.4,183871.0,1
2024-11-17,S관(3공장),[45] 하이드레이션/전면검사,46970.0,47175.0,116759.0,40.23,116759.0,1
2024-11-17,S관(3공장),[80] 누수/규격검사,57362.0,57647.0,100645.0,56.99,100645.0,1
2024-11-18,A관(1공장),[10] 사출조립,316751.0,321500.0,197367.0,160.49,197367.0,1
2024-11-18,A관(1공장),[20] 분리,88470.0,114932.0,197367.0,44.83,197367.0,1
2024-11-18,A관(1공장),[45] 하이드레이션/전면검사,131739.0,131739.0,118500.0,111.17,118500.0,1
2024-11-18,A관(1공장),[80] 누수/규격검사,115589.0,118176.0,112903.0,102.38,112903.0,1
2024-11-18,C관(2공장),[10] 사출조립,494246.0,577314.0,742386.0,66.58,742386.0,1
2024-11-18,C관(2공장),[20] 분리,618006.0,741222.0,742386.0,83.25,742386.0,1
2024-11-18,C관(2공장),[45] 하이드레이션/전면검사,684370.0,685830.0,650698.0,105.17,650698.0,1
2024-11-18,C관(2공장),[80] 누수/규격검사,520200.0,524045.0,609677.0,85.32,609677.0,1
2024-11-18,S관(3공장),[10] 사출조립,289373.0,298455.0,183871.0,157.38,183871.0,1
2024-11-18,S관(3공장),[20] 분리,68232.0,89616.0,183871.0,37.11,183871.0,1
2024-11-18,S관(3공장),[45] 하이드레이션/전면검사,66585.0,67026.0,116759.0,57.03,116759.0,1
2024-11-18,S관(3공장),[80] 누수/규격검사,55314.0,55486.0,100645.0,54.96,100645.0,1
2024-11-19,A관(1공장),[10] 사출조립,286602.0,290532.0,197367.0,145.21,197367.0,1
2024-11-19,A관(1공장),[20] 분리,94477.0,118911.0,197367.0,47.87,197367.0,1
2024-11-19,A관(1공장),[45] 하이드레이션/전면검사,91148.0,91703.0,118500.0,76.92,118500.0,1
2024-11-19,A관(1공장),[80] 누수/규격검사,80450.0,82371.0,112903.0,71.26,112903.0,1
2024-11-19,C관(2공장),[10] 사출조립,642775.0,740622.0,742386.0,86.58,742386.0,1
2024-11-19,C관(2공장),[20] 분리,691618.0,833271.0,742386.0,93.16,742386.0,1
2024-11-19,C관(2공장),[45] 하이드레이션/전면검사,570000.0,570866.0,650698.0,87.6,650698.0,1
2024-11-19,C관(2공장),[80] 누수/규격검사,473815.0,477200.0,609677.0,77.72,609677.0,1
2024-11-19,S관(3공장),[10] 사출조립,231698.0,233483.0,183871.0,126.01,183871.0,1
2024-11-19,S관(3공장),[20] 분리,110044.0,147739.0,183871.0,59.85,183871.0,1
2024-11-19,S관(3공장),[45] 하이드레이션/전면검사,45410.0,45609.0,116759.0,38.89,116759.0,1
2024-11-19,S관(3공장),[80] 누수/규격검사,42676.0,42686.0,100645.0,42.4,100645.0,1
2024-11-20,A관(1공장),[10] 사출조립,239514.0,243356.0,197367.0,121.35,197367.0,1
2024-11-20,A관(1공장),[20] 분리,78483.0,91630.0,197367.0,39.77,197367.0,1
2024-11-20,A관(1공장),[45] 하이드레이션/전면검사,73741.0,73741.0,118500.0,62.23,118500.0,1
2024-11-20,A관(1공장),[80] 누수/규격검사,90616.0,91747.0,112903.0,80.26,112903.0,1
2024-11-20,C관(2공장),[10] 사출조립,549668.0,621682.0,742386.0,74.04,742386.0,1
2024-11-20,C관(2공장),[20] 분리,748280.0,881400.0,742386.0,100.79,742386.0,1
2024-11-20,C관(2공장),[45] 하이드레이션/전면검사,715050.0,719234.0,650698.0,109.89,650698.0,1
2024-11-20,C관(2공장),[80] 누수/규격검사,537020.0,542725.0,609677.0,88.08,609677.0,1
2024-11-20,S관(3공장),[10] 사출조립,210305.0,226794.0,183871.0,114.38,183871.0,1
2024-11-20,S관(3공장),[20] 분리,47214.0,68346.0,183871.0,25.68,183871.0,1
2024-11-20,S관(3공장),[45] 하이드레이션/전면검사,32255.0,32653.0,116759.0,27.63,116759.0,1
2024-11-20,S관(3공장),[80] 누수/규격검사,15373.0,15383.0,100645.0,15.27,100645.0,1
2024-11-21,A관(1공장),[10] 사출조립,291862.0,298824.0,197367.0,147.88,197367.0,1
2024-11-21,A관(1공장),[20] 분리,88331.0,110581.0,197367.0,44.75,197367.0,1
2024-11-21,A관(1공장),[45] 하이드레이션/전면검사,50637.0,50667.0,118500.0,42.73,118500.0,1
2024-11-21,A관(1공장),[80] 누수/규격검사,85892.0,86339.0,112903.0,76.08,112903.0,1
2024-11-21,C관(2공장),[10] 사출조립,826119.0,942896.0,742386.0,111.28,742386.0,1
2024-11-21,C관(2공장),[20] 분리,679548.0,809651.0,742386.0,91.54,742386.0,1
2024-11-21,C관(2공장),[45] 하이드레이션/전면검사,658715.0,664522.0,650698.0,101.23,650698.0,1
2024-11-21,C관(2공장),[80] 누수/규격검사,587230.0,593755.0,609677.0,96.32,609677.0,1
2024-11-21,S관(3공장),[10] 사출조립,213387.0,238134.0,183871.0,116.05,183871.0,1
2024-11-21,S관(3공장),[20] 분리,104749.0,147866.0,183871.0,56.97,183871.0,1
2024-11-21,S관(3공장),[45] 하이드레이션/전면검사,41375.0,41697.0,116759.0,35.44,116759.0,1
2024-11-21,S관(3공장),[80] 누수/규격검사,13643.0,13693.0,100645.0,13.56,100645.0,1
2024-11-22,A관(1공장),[10] 사출조립,257636.0,268907.0,197367.0,130.54,197367.0,1
2024-11-22,A관(1공장),[20] 분리,55229.0,75472.0,197367.0,27.98,197367.0,1
2024-11-22,A관(1공장),[45] 하이드레이션/전면검사,64374.0,64374.0,118500.0,54.32,118500.0,1
2024-11-22,A관(1공장),[80] 누수/규격검사,79697.0,80706.0,112903.0,70.59,112903.0,1
2024-11-22,C관(2공장),[10] 사출조립,751696.0,837751.0,742386.0,101.25,742386.0,1
2024-11-22,C관(2공장),[20] 분리,694960.0,839768.0,742386.0,93.61,742386.0,1
2024-11-22,C관(2공장),[45] 하이드레이션/전면검사,873687.0,877948.0,650698.0,134.27,650698.0,1
2024-11-22,C관(2공장),[80] 누수/규격검사,600455.0,607750.0,609677.0,98.49,609677.0,1
2024-11-22,S관(3공장),[10] 사출조립,315344.0,369269.0,183871.0,171.5,183871.0,1
2024-11-22,S관(3공장),[20] 분리,183737.0,264180.0,183871.0,99.93,183871.0,1
2024-11-22,S관(3공장),[45] 하이드레이션/전면검사,97075.0,97973.0,116759.0,83.14,116759.0,1
2024-11-22,S관(3공장),[80] 누수/규격검사,44509.0,44594.0,100645.0,44.22,100645.0,1
2024-11-23,A관(1공장),[10] 사출조립,278243.0,284984.0,197367.0,140.98,197367.0,1
2024-11-23,A관(1공장),[20] 분리,65423.0,84751.0,197367.0,33.15,197367.0,1
2024-11-23,A관(1공장),[45] 하이드레이션/전면검사,41456.0,41497.0,118500.0,34.98,118500.0,1
2024-11-23,A관(1공장),[80] 누수/규격검사,53382.0,54617.0,112903.0,47.28,112903.0,1
2024-11-23,C관(2공장),[10] 사출조립,677497.0,744599.0,742386.0,91.26,742386.0,1
2024-11-23,C관(2공장),[20] 분리,663311.0,796012.0,742386.0,89.35,742386.0,1
2024-11-23,C관(2공장),[45] 하이드레이션/전면검사,747067.0,754068.0,650698.0,114.81,650698.0,1
2024-11-23,C관(2공장),[80] 누수/규격검사,599870.0,607325.0,609677.0,98.39,609677.0,1
2024-11-23,S관(3공장),[10] 사출조립,258447.0,282450.0,183871.0,140.56,183871.0,1
2024-11-23,S관(3공장),[20] 분리,4554.0,7731.0,183871.0,2.48,183871.0,1
2024-11-23,S관(3공장),[45] 하이드레이션/전면검사,117535.0,118645.0,116759.0,100.66,116759.0,1
2024-11-23,S관(3공장),[80] 누수/규격검사,45760.0,45862.0,100645.0,45.47,100645.0,1
2024-11-24,A관(1공장),[10] 사출조립,296884.0,304980.0,197367.0,150.42,197367.0,1
2024-11-24,A관(1공장),[20] 분리,74466.0,93320.0,197367.0,37.73,197367.0,1
2024-11-24,A관(1공장),[45] 하이드레이션/전면검사,71199.0,71199.0,118500.0,60.08,118500.0,1
2024-11-24,A관(1공장),[80] 누수/규격검사,61983.0,64425.0,112903.0,54.9,112903.0,1
2024-11-24,C관(2공장),[10] 사출조립,757579.0,843821.0,742386.0,102.05,742386.0,1
2024-11-24,C관(2공장),[20] 분리,724492.0,861195.0,742386.0,97.59,742386.0,1
2024-11-24,C관(2공장),[45] 하이드레이션/전면검사,585260.0,594323.0,650698.0,89.94,650698.0,1
2024-11-24,C관(2공장),[80] 누수/규격검사,671055.0,678225.0,609677.0,110.07,609677.0,1
2024-11-24,S관(3공장),[10] 사출조립,209414.0,211939.0,183871.0,113.89,183871.0,1
2024-11-24,S관(3공장),[20] 분리,211055.0,307813.0,183871.0,114.78,183871.0,1
2024-11-24,S관(3공장),[45] 하이드레이션/전면검사,80575.0,81569.0,116759.0,69.01,116759.0,1
2024-11-24,S관(3공장),[80] 누수/규격검사,49268.0,49354.0,100645.0,48.95,100645.0,1
2024-11-25,A관(1공장),[10] 사출조립,193661.0,200988.0,197367.0,98.12,197367.0,1
2024-11-25,A관(1공장),[20] 분리,78755.0,101764.0,197367.0,39.9,197367.0,1
2024-11-25,A관(1공장),[45] 하이드레이션/전면검사,115798.0,115798.0,118500.0,97.72,118500.0,1
2024-11-25,A관(1공장),[80] 누수/규격검사,108169.0,110625.0,112903.0,95.81,112903.0,1
2024-11-25,C관(2공장),[10] 사출조립,553233.0,636621.0,742386.0,74.52,742386.0,1
2024-11-25,C관(2공장),[20] 분리,746498.0,888197.0,742386.0,100.55,742386.0,1
2024-11-25,C관(2공장),[45] 하이드레이션/전면검사,668665.0,674360.0,650698.0,102.76,650698.0,1
2024-11-25,C관(2공장),[80] 누수/규격검사,684470.0,691145.0,609677.0,112.27,609677.0,1
2024-11-25,S관(3공장),[10] 사출조립,117429.0,121687.0,183871.0,63.86,183871.0,1
2024-11-25,S관(3공장),[20] 분리,103115.0,165760.0,183871.0,56.08,183871.0,1
2024-11-25,S관(3공장),[45] 하이드레이션/전면검사,86735.0,88149.0,116759.0,74.29,116759.0,1
2024-11-25,S관(3공장),[80] 누수/규격검사,35054.0,35125.0,100645.0,34.83,100645.0,1
2024-11-26,A관(1공장),[10] 사출조립,167732.0,173428.0,197367.0,84.98,197367.0,1
2024-11-26,A관(1공장),[20] 분리,74275.0,96686.0,197367.0,37.63,197367.0,1
2024-11-26,A관(1공장),[45] 하이드레이션/전면검사,97802.0,97802.0,118500.0,82.53,118500.0,1
2024-11-26,A관(1공장),[80] 누수/규격검사,87408.0,87797.0,112903.0,77.42,112903.0,1
2024-11-26,C관(2공장),[10] 사출조립,621509.0,703091.0,742386.0,83.72,742386.0,1
2024-11-26,C관(2공장),[20] 분리,750221.0,885682.0,742386.0,101.06,742386.0,1
2024-11-26,C관(2공장),[45] 하이드레이션/전면검사,676495.0,680597.0,650698.0,103.96,650698.0,1
2024-11-26,C관(2공장),[80] 누수/규격검사,628240.0,633560.0,609677.0,103.04,609677.0,1
2024-11-26,S관(3공장),[10] 사출조립,135866.0,146375.0,183871.0,73.89,183871.0,1
2024-11-26,S관(3공장),[20] 분리,125553.0,175857.0,183871.0,68.28,183871.0,1
2024-11-26,S관(3공장),[45] 하이드레이션/전면검사,106550.0,107643.0,116759.0,91.26,116759.0,1
2024-11-26,S관(3공장),[80] 누수/규격검사,157407.0,158095.0,100645.0,156.4,100645.0,1
2024-11-27,A관(1공장),[10] 사출조립,143531.0,154173.0,197367.0,72.72,197367.0,1
2024-11-27,A관(1공장),[20] 분리,76409.0,96320.0,197367.0,38.71,197367.0,1
2024-11-27,A관(1공장),[45] 하이드레이션/전면검사,86543.0,86578.0,118500.0,73.03,118500.0,1
2024-11-27,A관(1공장),[80] 누수/규격검사,76212.0,77325.0,112903.0,67.5,112903.0,1
2024-11-27,C관(2공장),[10] 사출조립,475815.0,530312.0,742386.0,64.09,742386.0,1
2024-11-27,C관(2공장),[20] 분리,644184.0,777880.0,742386.0,86.77,742386.0,1
2024-11-27,C관(2공장),[45] 하이드레이션/전면검사,608760.0,609303.0,650698.0,93.55,650698.0,1
2024-11-27,C관(2공장),[80] 누수/규격검사,521270.0,525440.0,609677.0,85.5,609677.0,1
2024-11-27,S관(3공장),[10] 사출조립,169667.0,188554.0,183871.0,92.28,183871.0,1
2024-11-27,S관(3공장),[20] 분리,180639.0,262165.0,183871.0,98.24,183871.0,1
2024-11-27,S관(3공장),[45] 하이드레이션/전면검사,81360.0,82998.0,116759.0,69.68,116759.0,1
2024-11-27,S관(3공장),[80] 누수/규격검사,54299.0,54532.0,100645.0,53.95,100645.0,1
2024-11-28,A관(1공장),[10] 사출조립,94793.0,100256.0,197367.0,48.03,197367.0,1
2024-11-28,A관(1공장),[20] 분리,65577.0,86034.0,197367.0,33.23,197367.0,1
2024-11-28,A관(1공장),[45] 하이드레이션/전면검사,81018.0,81018.0,118500.0,68.37,118500.0,1
2024-11-28,A관(1공장),[80] 누수/규격검사,53887.0,54287.0,112903.0,47.73,112903.0,1
2024-11-28,C관(2공장),[10] 사출조립,436389.0,497951.0,742386.0,58.78,742386.0,1
2024-11-28,C관(2공장),[20] 분리,582127.0,713452.0,742386.0,78.41,742386.0,1
2024-11-28,C관(2공장),[45] 하이드레이션/전면검사,575140.0,579747.0,650698.0,88.39,650698.0,1
2024-11-28,C관(2공장),[80] 누수/규격검사,508305.0,512975.0,609677.0,83.37,609677.0,1
2024-11-28,S관(3공장),[10] 사출조립,123365.0,128760.0,183871.0,67.09,183871.0,1
2024-11-28,S관(3공장),[20] 분리,111666.0,168349.0,183871.0,60.73,183871.0,1
