기간,공장,공정코드,기계코드,총_생산수량,총_양품수량,전체_수율(%),운영일수,이론상_총_생산량,가동률(%)
2025-04-25,C관(2공장),[20] 분리,분리34호기,49884.0,44593.0,89.39,1,54000.0,92.38
2025-04-25,C관(2공장),[20] 분리,분리35호기,48094.0,40556.0,84.33,1,54000.0,89.06
2025-04-25,C관(2공장),[20] 분리,분리36호기,46747.0,41900.0,89.63,1,54000.0,86.57
2025-04-25,C관(2공장),[20] 분리,분리37호기,34708.0,15415.0,44.41,1,54000.0,64.27
2025-04-25,C관(2공장),[20] 분리,분리43호기,46655.0,42891.0,91.93,1,54000.0,86.4
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,66979.0,66945.0,99.95,1,120000.0,55.82
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,70795.0,70730.0,99.91,1,150000.0,47.2
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,44689.0,44570.0,99.73,1,150000.0,29.79
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,81823.0,75675.0,92.49,1,150000.0,54.55
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,69752.0,69680.0,99.9,1,150000.0,46.5
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,79967.0,79925.0,99.95,1,120000.0,66.64
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,96894.0,93715.0,96.72,1,120000.0,80.74
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,47580.0,47535.0,99.91,1,120000.0,39.65
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,83231.0,83170.0,99.93,1,120000.0,69.36
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,61031.0,60980.0,99.92,1,120000.0,50.86
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,62346.0,62295.0,99.92,1,120000.0,51.96
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,79798.0,79730.0,99.91,1,120000.0,66.5
2025-04-25,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,48323.0,48280.0,99.91,1,120000.0,40.27
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사34호기,53250.0,49470.0,92.9,1,78546.0,67.79
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사35호기,54530.0,49895.0,91.5,1,78546.0,69.42
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사36호기,60490.0,54710.0,90.44,1,78546.0,77.01
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사37호기,49320.0,45275.0,91.8,1,78546.0,62.79
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사38호기,66280.0,57880.0,87.33,1,78546.0,84.38
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사39호기,56650.0,52125.0,92.01,1,78546.0,72.12
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사40호기,3320.0,3140.0,94.58,1,78546.0,4.23
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사41호기,57455.0,53235.0,92.66,1,78546.0,73.15
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사42호기,50975.0,47370.0,92.93,1,78546.0,64.9
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사43호기,58150.0,54420.0,93.59,1,78546.0,74.03
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사45호기,65850.0,60620.0,92.06,1,78546.0,83.84
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사46호기,65335.0,60225.0,92.18,1,78546.0,83.18
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사47호기,56705.0,54245.0,95.66,1,78546.0,72.19
2025-04-25,C관(2공장),[55] 접착/ 멸균,검사48호기,65700.0,59150.0,90.03,1,78546.0,83.65
2025-04-25,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),689830.0,685140.0,99.32,1,720000.0,95.81
2025-04-25,S관(3공장),[10] 사출조립,A형 인라인1호기,38780.0,38780.0,100.0,1,43200.0,89.77
2025-04-25,S관(3공장),[10] 사출조립,A형 인라인2호기,10958.0,10958.0,100.0,1,43200.0,25.37
2025-04-25,S관(3공장),[10] 사출조립,A형 인라인3호기,10015.0,10015.0,100.0,1,43200.0,23.18
2025-04-25,S관(3공장),[10] 사출조립,A형 인라인5호기,39131.0,39131.0,100.0,1,43200.0,90.58
2025-04-25,S관(3공장),[10] 사출조립,B형 조립중합1호기,17800.0,11125.0,62.5,1,76800.0,23.18
2025-04-25,S관(3공장),[10] 사출조립,B형 조립중합6호기,9608.0,6005.0,62.5,1,76800.0,12.51
2025-04-25,S관(3공장),[20] 분리,A형 인라인2호기,2668.0,2481.0,92.99,1,43200.0,6.18
2025-04-25,S관(3공장),[20] 분리,A형 인라인3호기,8004.0,7380.0,92.2,1,43200.0,18.53
2025-04-25,S관(3공장),[20] 분리,B형 분리수화접착2호기,33348.0,23648.0,70.91,1,53170.0,62.72
2025-04-25,S관(3공장),[20] 분리,B형 분리수화접착4호기,2225.0,653.0,29.35,1,53170.0,4.18
2025-04-25,S관(3공장),[20] 분리,B형 분리수화접착5호기,12667.0,7918.0,62.51,1,53170.0,23.82
2025-04-25,S관(3공장),[20] 분리,B형 분리수화접착6호기,32408.0,24000.0,74.06,1,53170.0,60.95
2025-04-25,S관(3공장),[20] 분리,B형 분리수화접착7호기,26996.0,22452.0,83.17,1,53170.0,50.77
2025-04-25,S관(3공장),[20] 분리,CAM분리1호기,20862.0,9661.0,46.31,1,39273.0,53.12
2025-04-25,S관(3공장),[20] 분리,CAM분리2호기,14989.0,12055.0,80.43,1,39273.0,38.17
2025-04-25,S관(3공장),[20] 분리,CAM분리3호기,23370.0,11509.0,49.25,1,39273.0,59.51
2025-04-25,S관(3공장),[20] 분리,CAM분리4호기,23937.0,15700.0,65.59,1,39273.0,60.95
2025-04-25,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착1호기,20547.0,20495.0,99.75,1,60000.0,34.24
2025-04-25,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착3호기,3849.0,3800.0,98.73,1,60000.0,6.42
2025-04-25,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착4호기,8208.0,7525.0,91.68,1,60000.0,13.68
2025-04-25,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착5호기,7466.0,7440.0,99.65,1,60000.0,12.44
2025-04-25,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,33096.0,32875.0,99.33,1,240000.0,13.79
2025-04-25,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,4750.0,4420.0,93.05,1,54000.0,8.8
2025-04-25,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,6770.0,5050.0,74.59,1,54000.0,12.54
2025-04-25,S관(3공장),[80] 누수/규격검사,누수/규격검사(3공장),8455.0,8430.0,99.7,1,100645.0,8.4
2025-04-26,A관(1공장),[10] 사출조립,조립1호기,35421.0,34742.0,98.08,1,43200.0,81.99
2025-04-26,A관(1공장),[10] 사출조립,조립2호기,8617.0,6508.0,75.53,1,43200.0,19.95
2025-04-26,A관(1공장),[10] 사출조립,조립3호기,37759.0,36732.0,97.28,1,43200.0,87.41
2025-04-26,A관(1공장),[10] 사출조립,조립4호기,18520.0,17343.0,93.64,1,43200.0,42.87
2025-04-26,A관(1공장),[10] 사출조립,조립5호기,35346.0,35346.0,100.0,1,43200.0,81.82
2025-04-26,A관(1공장),[10] 사출조립,조립6호기,18001.0,15738.0,87.43,1,43200.0,41.67
2025-04-26,A관(1공장),[10] 사출조립,조립8호기,16888.0,16888.0,100.0,1,43200.0,39.09
2025-04-26,A관(1공장),[20] 분리,분리10호기,14528.0,11633.0,80.07,1,17280.0,84.07
2025-04-26,A관(1공장),[20] 분리,분리11호기,15575.0,13276.0,85.24,1,17280.0,90.13
2025-04-26,A관(1공장),[20] 분리,분리14호기,48343.0,37907.0,78.41,1,54000.0,89.52
2025-04-26,A관(1공장),[20] 분리,분리3호기,16764.0,13981.0,83.4,1,17280.0,97.01
2025-04-26,A관(1공장),[20] 분리,분리4호기,19705.0,17659.0,89.62,1,17280.0,114.03
2025-04-26,A관(1공장),[20] 분리,분리5호기,18557.0,15348.0,82.71,1,17280.0,107.39
2025-04-26,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,11713.0,11713.0,100.0,1,0.0,0.0
2025-04-26,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,21585.0,19505.0,90.36,1,30000.0,71.95
2025-04-26,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-4호기,4256.0,4256.0,100.0,1,30000.0,14.19
2025-04-26,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-5호기,23430.0,23430.0,100.0,1,150000.0,15.62
2025-04-26,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-6호기,15650.0,15650.0,100.0,1,150000.0,10.43
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사10호기,8453.0,7806.0,92.35,1,13293.0,63.59
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사11호기,7724.0,7281.0,94.26,1,13293.0,58.11
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사14호기,14613.0,14314.0,97.95,1,13293.0,109.93
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사15호기,1951.0,1951.0,100.0,1,13293.0,14.68
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사16호기,10371.0,10171.0,98.07,1,13293.0,78.02
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사17호기,6162.0,5352.0,86.85,1,13293.0,46.36
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사18호기,13560.0,13162.0,97.06,1,13293.0,102.01
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사19호기,7132.0,6671.0,93.54,1,13293.0,53.65
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사22호기,59903.0,59654.0,99.58,1,13293.0,450.64
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사23호기,2461.0,2372.0,96.38,1,13293.0,18.51
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사6호기,5354.0,5232.0,97.72,1,13293.0,40.28
2025-04-26,A관(1공장),[55] 접착/ 멸균,검사8호기,1392.0,490.0,35.2,1,13293.0,10.47
2025-04-26,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),138377.0,136533.0,98.67,1,112902.0,122.56
2025-04-26,C관(2공장),[10] 사출조립,조립10호기,33382.0,30181.0,90.41,1,43200.0,77.27
2025-04-26,C관(2공장),[10] 사출조립,조립11호기,21678.0,20070.0,92.58,1,43200.0,50.18
2025-04-26,C관(2공장),[10] 사출조립,조립14호기,22922.0,20807.0,90.77,1,43200.0,53.06
2025-04-26,C관(2공장),[10] 사출조립,조립15호기,50522.0,48109.0,95.22,1,43200.0,116.95
2025-04-26,C관(2공장),[10] 사출조립,조립16호기,24295.0,22377.0,92.11,1,43200.0,56.24
2025-04-26,C관(2공장),[10] 사출조립,조립19호기,40967.0,37096.0,90.55,1,43200.0,94.83
2025-04-26,C관(2공장),[10] 사출조립,조립27호기,8885.0,7458.0,83.94,1,43200.0,20.57
2025-04-26,C관(2공장),[10] 사출조립,조립40호기,19654.0,18935.0,96.34,1,43200.0,45.5
2025-04-26,C관(2공장),[10] 사출조립,조립42호기,27353.0,22276.0,81.44,1,43200.0,63.32
2025-04-26,C관(2공장),[10] 사출조립,조립43호기,65056.0,62836.0,96.59,1,43200.0,150.59
2025-04-26,C관(2공장),[10] 사출조립,조립45호기,4845.0,3631.0,74.94,1,43200.0,11.22
2025-04-26,C관(2공장),[10] 사출조립,조립47호기,30069.0,29631.0,98.54,1,43200.0,69.6
2025-04-26,C관(2공장),[10] 사출조립,조립48호기,30565.0,26358.0,86.24,1,43200.0,70.75
2025-04-26,C관(2공장),[10] 사출조립,조립49호기,13273.0,9730.0,73.31,1,43200.0,30.72
2025-04-26,C관(2공장),[10] 사출조립,조립50호기,50587.0,47156.0,93.22,1,43200.0,117.1
2025-04-26,C관(2공장),[10] 사출조립,조립51호기,24239.0,23655.0,97.59,1,43200.0,56.11
2025-04-26,C관(2공장),[10] 사출조립,조립52호기,18031.0,12899.0,71.54,1,43200.0,41.74
2025-04-26,C관(2공장),[10] 사출조립,조립53호기,29378.0,28498.0,97.0,1,43200.0,68.0
2025-04-26,C관(2공장),[10] 사출조립,조립54호기,12617.0,8712.0,69.05,1,43200.0,29.21
2025-04-26,C관(2공장),[10] 사출조립,조립55호기,21270.0,19831.0,93.23,1,43200.0,49.24
2025-04-26,C관(2공장),[10] 사출조립,조립56호기,27805.0,26440.0,95.09,1,43200.0,64.36
2025-04-26,C관(2공장),[10] 사출조립,조립57호기,41119.0,38166.0,92.82,1,43200.0,95.18
2025-04-26,C관(2공장),[10] 사출조립,조립58호기,28698.0,24002.0,83.64,1,43200.0,66.43
2025-04-26,C관(2공장),[10] 사출조립,조립59호기,49411.0,38925.0,78.78,1,43200.0,114.38
2025-04-26,C관(2공장),[20] 분리,분리16호기,25697.0,23927.0,93.11,1,61715.0,41.64
2025-04-26,C관(2공장),[20] 분리,분리19호기,40416.0,35839.0,88.68,1,61715.0,65.49
2025-04-26,C관(2공장),[20] 분리,분리20호기,38603.0,33921.0,87.87,1,61715.0,62.55
2025-04-26,C관(2공장),[20] 분리,분리21호기,22874.0,18911.0,82.67,1,61715.0,37.06
2025-04-26,C관(2공장),[20] 분리,분리22호기,43162.0,36101.0,83.64,1,61715.0,69.94
2025-04-26,C관(2공장),[20] 분리,분리23호기,40270.0,35832.0,88.98,1,61715.0,65.25
2025-04-26,C관(2공장),[20] 분리,분리24호기,33353.0,28564.0,85.64,1,61715.0,54.04
2025-04-26,C관(2공장),[20] 분리,분리25호기,47723.0,42843.0,89.77,1,61715.0,77.33
2025-04-26,C관(2공장),[20] 분리,분리26호기,43424.0,36055.0,83.03,1,54000.0,80.41
2025-04-26,C관(2공장),[20] 분리,분리27호기,44940.0,36885.0,82.08,1,54000.0,83.22
2025-04-26,C관(2공장),[20] 분리,분리28호기,37565.0,31764.0,84.56,1,54000.0,69.56
2025-04-26,C관(2공장),[20] 분리,분리29호기,46720.0,38655.0,82.74,1,54000.0,86.52
2025-04-26,C관(2공장),[20] 분리,분리30호기,9791.0,7725.0,78.9,1,54000.0,18.13
2025-04-26,C관(2공장),[20] 분리,분리31호기,51342.0,44539.0,86.75,1,54000.0,95.08
2025-04-26,C관(2공장),[20] 분리,분리32호기,48464.0,38321.0,79.07,1,54000.0,89.75
2025-04-26,C관(2공장),[20] 분리,분리33호기,34761.0,32394.0,93.19,1,54000.0,64.37
2025-04-26,C관(2공장),[20] 분리,분리34호기,50194.0,42982.0,85.63,1,54000.0,92.95
2025-04-26,C관(2공장),[20] 분리,분리35호기,49757.0,43411.0,87.25,1,54000.0,92.14
2025-04-26,C관(2공장),[20] 분리,분리36호기,48184.0,41846.0,86.85,1,54000.0,89.23
2025-04-26,C관(2공장),[20] 분리,분리37호기,46025.0,34455.0,74.86,1,54000.0,85.23
2025-04-26,C관(2공장),[20] 분리,분리43호기,50826.0,46113.0,90.73,1,54000.0,94.12
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,34867.0,34835.0,99.91,1,120000.0,29.06
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,74544.0,74480.0,99.91,1,150000.0,49.7
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,62906.0,62765.0,99.78,1,150000.0,41.94
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,63596.0,63535.0,99.9,1,150000.0,42.4
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,73298.0,73235.0,99.91,1,150000.0,48.87
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,77595.0,77500.0,99.88,1,120000.0,64.66
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,60926.0,58005.0,95.21,1,120000.0,50.77
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,42872.0,42835.0,99.91,1,120000.0,35.73
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,75162.0,72495.0,96.45,1,120000.0,62.64
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,48430.0,45070.0,93.06,1,120000.0,40.36
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,4568.0,4560.0,99.82,1,30000.0,15.23
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,22798.0,22785.0,99.94,1,120000.0,19.0
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,12832.0,12810.0,99.83,1,120000.0,10.69
2025-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,68706.0,68640.0,99.9,1,120000.0,57.26
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사34호기,59490.0,52310.0,87.93,1,78546.0,75.74
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사35호기,53140.0,49055.0,92.31,1,78546.0,67.65
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사36호기,52085.0,47250.0,90.72,1,78546.0,66.31
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사37호기,48015.0,42080.0,87.64,1,78546.0,61.13
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사38호기,63755.0,58480.0,91.73,1,78546.0,81.17
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사39호기,48290.0,44675.0,92.51,1,78546.0,61.48
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사41호기,57850.0,53345.0,92.21,1,78546.0,73.65
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사42호기,50705.0,46605.0,91.91,1,78546.0,64.55
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사43호기,47995.0,45225.0,94.23,1,78546.0,61.1
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사45호기,60230.0,55270.0,91.76,1,78546.0,76.68
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사46호기,65335.0,61090.0,93.5,1,78546.0,83.18
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사47호기,61245.0,57255.0,93.49,1,78546.0,77.97
2025-04-26,C관(2공장),[55] 접착/ 멸균,검사48호기,60810.0,57110.0,93.92,1,78546.0,77.42
2025-04-26,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),724725.0,719560.0,99.29,1,720000.0,100.66
2025-04-26,S관(3공장),[10] 사출조립,A형 인라인1호기,12675.0,12675.0,100.0,1,43200.0,29.34
2025-04-26,S관(3공장),[10] 사출조립,A형 인라인3호기,7165.0,7165.0,100.0,1,43200.0,16.59
2025-04-26,S관(3공장),[10] 사출조립,A형 인라인5호기,13256.0,13256.0,100.0,1,43200.0,30.69
2025-04-26,S관(3공장),[10] 사출조립,B형 조립중합1호기,24816.0,16209.0,65.32,1,76800.0,32.31
2025-04-26,S관(3공장),[20] 분리,A형 인라인3호기,2825.0,2236.0,79.15,1,43200.0,6.54
2025-04-26,S관(3공장),[20] 분리,B형 분리수화접착2호기,27766.0,19665.0,70.82,1,53170.0,52.22
2025-04-26,S관(3공장),[20] 분리,B형 분리수화접착5호기,7907.0,5438.0,68.77,1,53170.0,14.87
2025-04-26,S관(3공장),[20] 분리,B형 분리수화접착6호기,11095.0,7825.0,70.53,1,53170.0,20.87
2025-04-26,S관(3공장),[20] 분리,B형 분리수화접착7호기,17070.0,13422.0,78.63,1,53170.0,32.1
2025-04-26,S관(3공장),[20] 분리,CAM분리1호기,16502.0,8496.0,51.48,1,39273.0,42.02
2025-04-26,S관(3공장),[20] 분리,CAM분리2호기,1589.0,872.0,54.88,1,39273.0,4.05
2025-04-26,S관(3공장),[20] 분리,CAM분리3호기,2170.0,1445.0,66.59,1,39273.0,5.53
2025-04-26,S관(3공장),[20] 분리,CAM분리4호기,12953.0,9666.0,74.62,1,39273.0,32.98
2025-04-26,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착1호기,1227.0,1215.0,99.02,1,60000.0,2.04
2025-04-26,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착3호기,9983.0,9080.0,90.95,1,60000.0,16.64
2025-04-26,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착4호기,24382.0,17275.0,70.85,1,60000.0,40.64
2025-04-26,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착5호기,18187.0,16640.0,91.49,1,60000.0,30.31
2025-04-26,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,122455.0,121740.0,99.42,1,240000.0,51.02
2025-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,10145.0,7545.0,74.37,1,54000.0,18.79
2025-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,4375.0,3675.0,84.0,1,54000.0,8.1
2025-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,19325.0,17679.0,91.48,1,54000.0,35.79
2025-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,3570.0,3424.0,95.91,1,54000.0,6.61
2025-04-26,S관(3공장),[80] 누수/규격검사,누수/규격검사(3공장),29663.0,29553.0,99.63,1,100645.0,29.47
2025-04-27,A관(1공장),[10] 사출조립,조립1호기,34043.0,34043.0,100.0,1,43200.0,78.8
2025-04-27,A관(1공장),[10] 사출조립,조립2호기,8770.0,7670.0,87.46,1,43200.0,20.3
2025-04-27,A관(1공장),[10] 사출조립,조립3호기,37762.0,36899.0,97.71,1,43200.0,87.41
2025-04-27,A관(1공장),[10] 사출조립,조립4호기,13423.0,12843.0,95.68,1,43200.0,31.07
2025-04-27,A관(1공장),[10] 사출조립,조립5호기,38418.0,38050.0,99.04,1,43200.0,88.93
2025-04-27,A관(1공장),[10] 사출조립,조립6호기,17874.0,15053.0,84.22,1,43200.0,41.38
2025-04-27,A관(1공장),[10] 사출조립,조립8호기,46577.0,45261.0,97.17,1,43200.0,107.82
2025-04-27,A관(1공장),[20] 분리,분리10호기,15631.0,13749.0,87.96,1,17280.0,90.46
2025-04-27,A관(1공장),[20] 분리,분리11호기,17488.0,14678.0,83.93,1,17280.0,101.2
2025-04-27,A관(1공장),[20] 분리,분리14호기,48121.0,40153.0,83.44,1,54000.0,89.11
2025-04-27,A관(1공장),[20] 분리,분리3호기,8671.0,7714.0,88.96,1,17280.0,50.18
2025-04-27,A관(1공장),[20] 분리,분리4호기,19581.0,16450.0,84.01,1,17280.0,113.32
2025-04-27,A관(1공장),[20] 분리,분리5호기,17451.0,14043.0,80.47,1,17280.0,100.99
2025-04-27,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,24734.0,24734.0,100.0,1,0.0,0.0
2025-04-27,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-1호기,18545.0,18545.0,100.0,1,30000.0,61.82
2025-04-27,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,22556.0,21189.0,93.94,1,30000.0,75.19
2025-04-27,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-4호기,19883.0,19883.0,100.0,1,30000.0,66.28
2025-04-27,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-5호기,7918.0,7918.0,100.0,1,150000.0,5.28
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사10호기,5432.0,4424.0,81.44,1,13293.0,40.86
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사11호기,9085.0,8714.0,95.92,1,13293.0,68.34
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사14호기,7810.0,7709.0,98.71,1,13293.0,58.75
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사15호기,866.0,866.0,100.0,1,13293.0,6.51
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사16호기,10944.0,10789.0,98.58,1,13293.0,82.33
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사17호기,5861.0,4672.0,79.71,1,13293.0,44.09
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사18호기,13072.0,12668.0,96.91,1,13293.0,98.34
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사19호기,12312.0,11626.0,94.43,1,13293.0,92.62
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사21호기,5866.0,5596.0,95.4,1,13293.0,44.13
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사22호기,42999.0,40916.0,95.16,1,13293.0,323.47
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사23호기,9080.0,8326.0,91.7,1,13293.0,68.31
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사6호기,9726.0,9424.0,96.89,1,13293.0,73.17
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사8호기,1892.0,1650.0,87.21,1,13293.0,14.23
2025-04-27,A관(1공장),[55] 접착/ 멸균,검사9호기,2794.0,2662.0,95.28,1,13293.0,21.02
2025-04-27,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),119489.0,114980.0,96.23,1,112902.0,105.83
2025-04-27,C관(2공장),[10] 사출조립,조립10호기,57844.0,53483.0,92.46,1,43200.0,133.9
2025-04-27,C관(2공장),[10] 사출조립,조립11호기,33404.0,29901.0,89.51,1,43200.0,77.32
2025-04-27,C관(2공장),[10] 사출조립,조립14호기,35345.0,25664.0,72.61,1,43200.0,81.82
2025-04-27,C관(2공장),[10] 사출조립,조립15호기,49182.0,44088.0,89.64,1,43200.0,113.85
2025-04-27,C관(2공장),[10] 사출조립,조립16호기,52020.0,44408.0,85.37,1,43200.0,120.42
2025-04-27,C관(2공장),[10] 사출조립,조립19호기,13995.0,10663.0,76.19,1,43200.0,32.4
2025-04-27,C관(2공장),[10] 사출조립,조립23호기,14051.0,11639.0,82.83,1,43200.0,32.53
2025-04-27,C관(2공장),[10] 사출조립,조립27호기,36524.0,30482.0,83.46,1,43200.0,84.55
2025-04-27,C관(2공장),[10] 사출조립,조립40호기,24998.0,18576.0,74.31,1,43200.0,57.87
2025-04-27,C관(2공장),[10] 사출조립,조립42호기,30187.0,28004.0,92.77,1,43200.0,69.88
2025-04-27,C관(2공장),[10] 사출조립,조립44호기,20538.0,19887.0,96.83,1,43200.0,47.54
2025-04-27,C관(2공장),[10] 사출조립,조립45호기,5258.0,4577.0,87.05,1,43200.0,12.17
2025-04-27,C관(2공장),[10] 사출조립,조립47호기,35980.0,33323.0,92.62,1,43200.0,83.29
2025-04-27,C관(2공장),[10] 사출조립,조립48호기,29277.0,24605.0,84.04,1,43200.0,67.77
2025-04-27,C관(2공장),[10] 사출조립,조립49호기,29416.0,26395.0,89.73,1,43200.0,68.09
2025-04-27,C관(2공장),[10] 사출조립,조립50호기,12274.0,12136.0,98.88,1,43200.0,28.41
2025-04-27,C관(2공장),[10] 사출조립,조립51호기,25462.0,24373.0,95.72,1,43200.0,58.94
2025-04-27,C관(2공장),[10] 사출조립,조립52호기,18648.0,14831.0,79.53,1,43200.0,43.17
2025-04-27,C관(2공장),[10] 사출조립,조립53호기,18387.0,16304.0,88.67,1,43200.0,42.56
2025-04-27,C관(2공장),[10] 사출조립,조립54호기,25577.0,21239.0,83.04,1,43200.0,59.21
2025-04-27,C관(2공장),[10] 사출조립,조립55호기,11369.0,9047.0,79.58,1,43200.0,26.32
2025-04-27,C관(2공장),[10] 사출조립,조립56호기,19256.0,13705.0,71.17,1,43200.0,44.57
2025-04-27,C관(2공장),[10] 사출조립,조립57호기,46604.0,41045.0,88.07,1,43200.0,107.88
